visitor_zip,visitorzip_lat,visitorzip_lon,qpartysize25,qpartysize50,qpartysize75,qleadt25,qleadt50,qleadt75,qdur25,qdur50,qdur75,qdist25,qdist50,qdist75,res_count,sum_dur,sum_persnight
12206,42.676004,-73.792307,2,2,5,10.75,45,91.2,1,2,3,486.66,523.78,3353.23,37,90,311
12207,42.655289,-73.75144,2,3,8,7,94,107.8,1.8,2,3,2112.68,2655.39,3487.59,5,13,51
12208,42.64972,-73.806914,2,2,3,3,15,48,1,2,3,488.94,1341.11,3352.05,199,427,1071
12209,42.640011,-73.793342,2,2,3,2,31.5,93,1,2,3,488.37,519.87,3013.55,54,143,400
12210,42.659419,-73.757724,2,2,2,5,22,49.5,1,2,2,484.82,2968.05,3831.22,76,137,308
12211,42.699724,-73.759912,2,3,6,6,19.5,55,1,2,3,483.17,867.19,3355.87,56,145,516
12212,42.6525,-73.7567,1,2,3.5,-1,17.5,83,1,2,5,475.24,1915.7,3356.17,4,12,35
12220,42.6525,-73.7567,1,1,1,0,0,0,1,1,1,1120.49,1120.49,1120.49,1,1,1
12222,42.6525,-73.7567,1.5,2.5,3,1.5,54,106,1,1,1.5,1795.03,3344.54,3350.35,4,5,12
12223,42.6525,-73.7567,2,2,2,4,4,4,1,1,1,642.32,642.32,642.32,1,1,2
12232,42.6525,-73.7567,1,1,1,0,0,0,7,7,7,856.74,856.74,856.74,1,7,7
12234,42.6525,-73.7567,1,1,1,0,0,0,1,1,1,3344.54,3651.3,3958.05,2,2,2
12237,42.6525,-73.7567,4,4,4,17,17,17,1,1,1,2742.12,2742.12,2742.12,1,1,4
12239,42.6525,-73.7567,2,2,2,15,15,15,2,2,2,95.92,95.92,95.92,1,2,4
12242,42.6525,-73.7567,8,8,8,4,4,4,1,1,1,3912.09,3912.09,3912.09,1,1,8
12244,42.6525,-73.7567,1,1,1,0,0,0,1,1,1,485.06,485.06,485.06,1,1,1
12245,42.6525,-73.7567,1,1,1,3,3,3,1,1,1,3356.17,3356.17,3356.17,1,1,1
12247,42.6516,-73.7569,1,1,1,0,0,0,1,1,1,2654.99,2654.99,2654.99,1,1,1
12257,42.6525,-73.7567,1,1,1,0,0,0,1,1,1,780.79,780.79,780.79,1,1,1
12301,42.8148,-73.9393,1,1.5,2,0,0,0,1,1.5,2,2251.43,3051.7,3851.97,2,3,4
12302,42.881034,-73.99175,2,2,4,13,62,137,1,2,4,495.98,1542.27,3336.86,225,641,2179
12303,42.755197,-73.913474,2,2,3,7,55,160.3,1,2,3,100.83,530.12,2641.16,155,399,984
12304,42.766409,-73.895013,2,2,3,5,22.5,80,1,2,3,490.46,1385.47,3279.2,34,88,202
12305,42.813371,-73.94185,2,2,4,1.75,29,79.8,1,2,4,1135.39,3105.44,3360.67,37,77,215
12306,42.798,-74.0366,1,2,4,2,18.5,64,1,2,4,499.89,532.74,1568.09,90,259,773
12307,42.804646,-73.934893,1,2,3,-0.25,0,23.5,1,1,3,524.31,535.12,3336.48,5,11,26
12308,42.823923,-73.921076,2,3.5,5,6,30,52,1,2,3,490.04,1889.81,3342.63,50,105,362
12309,42.795013,-73.863544,2,2.5,4,3,32,87,1,2,3,486.87,1351.8,3347.34,262,673,2123
12325,42.9294,-74.0527,2,2,3.5,2,21,74.5,1.5,2.5,3,2627.79,2751.42,3363.11,4,9,27
12345,42.8145,-73.9403,1,1,3,-1,0,0,1,1,2,2074.49,3105.5,3938.93,682,1111,2965
12401,41.933424,-74.062764,2,2,4,4,50,180.2,1,3,5,438.37,544.51,3057.59,189,732,2251
12402,41.9276,-74.0183,2,3.5,4,3,6.5,21.5,1,1.5,2.5,438.6,438.6,633.56,4,7,19
12404,41.824462,-74.245517,2,2,5,13,58.5,70,1,2,4,758.2,2173.81,3172.95,34,89,283
12407,42.322722,-74.335631,2,2,2,7,12.5,18,2,2.5,3,476.45,510.08,543.71,2,5,10
12409,42.050507,-74.165769,1,2,4,0,1,31,1,3,5,545.35,1357.28,2628.64,14,43,260
12410,42.085684,-74.46987,1.5,3,5.25,0,0,4.5,1,1,2.5,418.71,565.55,2615.02,3,5,22
12411,41.881552,-74.040261, NaN, NaN, NaN,4,4,4,NaN,NaN,NaN,159.28,159.28,159.28,1,0,0
12412,41.995886,-74.277699,1,2,2,0,9,21.2,1.2,4,5,1598.45,2923.63,3584.66,15,52,124
12413,42.30152,-74.030066,1,2,3.5,0,5,55,1.5,2,5,500.54,667.99,1863.77,12,42,108
12414,42.230666,-73.943458,2,2,5,2,38,136,2,2,5,472.77,1111.85,3134.3,46,155,444
12416,42.090706,-74.270628,1,2,3,17,70.5,135,1,1.5,3.5,2686.09,2757.8,3281.33,4,9,13
12418,42.359717,-74.163418,5,5,5,48,48,48,1,1,1,482.96,482.96,482.96,1,1,5
12419,41.855334,-74.110206,2,4,4,69.25,88,105.5,1,1,1.5,3031.99,3317.31,3459.57,9,14,43
12421,42.250427,-74.520073,1,1,1,5,5,5,2,2,2,560.9,560.9,560.9,1,2,2
12422,42.393972,-74.211551,2.75,5,5,41,62,125.8,2.5,4,6.2,485.97,485.97,512.35,3,13,59
12423,42.382528,-74.112264,2.5,4,4,6,12,115.5,1.8,4,5.5,778.61,1780.69,2297.02,3,11,36
12428,41.734468,-74.451634,2,2,4,84,119,126,2,3,3.7,583.59,3289.37,3697.83,15,44,134
12430,42.203156,-74.522603,1,1.5,3,0,12,59,1,2,6.2,1359.19,1785.53,3316.58,6,19,58
12431,42.346202,-74.019898,1,1.5,2.5,0,0,26,1,1,3,810.58,2487.74,3873.56,4,8,19
12433,41.996912,-74.153783,1,1,2,0,0,2.2,1.2,2,3,443.61,443.61,443.61,7,16,32
12435,41.728331,-74.52679,1,1,1,19,19,19,2,2,2,3856.95,3856.95,3856.95,1,2,2
12436,42.1958,-74.0976,2,2,4,-0.5,0,26,1,2.5,4,671.01,914.02,1340.56,4,10,24
12438,42.2085,-74.6016,4,5,5,2,7,41,1,3,3,460.87,460.87,794.95,10,26,116
12439,42.299623,-74.186618,2,4,4.5,126.5,146,159.5,1.8,2,3.2,956.29,1272.03,2857.27,5,12,50
12440,41.798317,-74.151032,2,3,5.25,0.75,23,74,1,3,4,558.6,1258.22,3325.33,65,217,975
12441,42.1442,-74.4903,2,2,2,26,57.5,89,2,2.5,3,454.94,454.94,454.94,2,5,10
12442,42.232749,-74.258994,2,2.5,5,9,27,51,1,1.5,4,542.53,1839.86,4351.64,14,34,81
12443,41.935016,-74.085371,2,4,6,9,67,167,2,3,4,172.03,172.03,1606.13,46,159,695
12444,42.273052,-74.281131,1.75,3,3.5,8.25,18,66,1.8,2,2.5,2732.55,2846.81,3009.09,5,11,37
12446,41.80237,-74.29158,2,2,4,15,38,114.2,1,2,3,420.17,557.97,1847.07,29,72,198
12448,42.07194,-74.207872,1,1,1,0,0,0,2,2,2,1096.92,1096.92,1096.92,1,2,2
12449,41.997401,-73.99281,1.75,2,2,0,0,5,1.8,3,5,446.63,576.22,1758.2,9,31,61
12450,42.166232,-74.232819,2,2,2,-3,22,47,1,1.5,2,3866.81,4573.23,5279.66,2,3,6
12451,42.294102,-73.938464,1.5,3,4,13.5,33,41.5,1.5,2.5,5,505.83,1058.56,2476.49,4,13,43
12453,42.1101,-73.9378,6,7,8,164,171,178,10,10,10,3285.17,3285.17,3285.17,2,20,140
12454,42.291307,-74.150296,1.75,2,2,-0.25,2,20.2,2,2,4.2,517.62,1423.96,1920.01,5,15,28
12455,42.15934,-74.668234,1,2,2,0,2,20,1,1.5,5,1123.3,2447.11,3304.85,6,20,38
12456,42.03305,-73.999414,1,1,1.75,0,0,0,1,1,1.8,3319.71,3902.17,3902.41,7,10,15
12457,42.05013,-74.239286,1,1,4,15,26,56,1,2,2.2,944.97,1107.23,3317.33,9,17,38
12458,41.808725,-74.419592,1,2,2,0,0,40.2,1,1,2.2,529.81,577.04,1085.45,5,10,18
12459,42.22007,-74.693286,1,1.5,3,0,0,2,1,1,1,3119.96,3273.81,3822.29,6,6,11
12460,42.420385,-74.15628,1,1,1,3,3,3,1,1,1,137.65,137.65,137.65,1,1,1
12461,41.914068,-74.268103,1.5,2,4,0,11,43,1,3,4.5,557.69,1241.87,3320.02,25,81,269
12463,42.192338,-74.043098,2,2,2.75,14,44,148.2,1,3,6.5,466.77,466.77,526.32,15,55,137
12464,42.040552,-74.354386,1,2.5,6,0,25.5,177,2,3,4,522.08,1447.68,3307.82,10,32,230
12465,42.139896,-74.496876,2,2,2,10,20,30,5,9.5,14,554.69,554.69,554.69,2,19,38
12466,41.907656,-73.979547,1.5,2,3,1,14,62,1,2.5,5,483.48,1072,2992.52,12,38,82
12468,42.293696,-74.413336,1.25,2,2,0,0,75.8,1,1,1.8,3437.46,3842.25,3858.65,3,4,7
12469,42.456028,-74.258092,4.25,6,6,1,25,41,1.8,2,2,142.15,3303.62,3819.92,5,9,48
12470,42.276533,-74.01578,2,2,2,3,3,3,2,2,2,411.67,411.67,411.67,1,2,4
12471,41.835574,-74.041188,1,1,3.25,-0.75,0,1.5,1,1,2.5,388.65,428.22,1439.1,3,5,8
12472,41.851042,-74.070249,2,2,3.25,1.5,14,97,1,2,3,517.04,2638.9,3840.3,37,81,225
12473,42.272243,-74.074456,2,2,2,0,0,0,1,1,1,3330.51,3330.51,3330.51,1,1,2
12474,42.302556,-74.556365,1,2,2,9.25,106,147.2,1,1.5,3,1069.13,3085.62,3609.28,7,13,35
12475,42.0181,-74.0155,6,6,6,39,39,39,3,3,3,448.42,448.42,448.42,1,3,18
12477,42.08412,-73.999634,2,2,4,2,16,123,2,2,4,455.86,531.55,2066.23,102,327,983
12480,42.121232,-74.39387,2,2,2,53,53,53,3,3,3,548.06,548.06,548.06,1,3,6
12481,41.982148,-74.214799,2,4,4,29,115.5,181,2,2.5,4,552.64,1067.35,3169.22,18,58,203
12482,42.26829,-73.957673,2,4,6,3,28,53,1,1.5,2,476.57,1908.36,3340.15,2,3,14
12484,41.87125,-74.16365,2,2,4,7,92,134,2,3,4,544.92,1763.09,3285.3,46,155,486
12485,42.211255,-74.111132,2,2.5,6,23,171,180,1,2,4,195.93,486.62,2783.14,16,52,245
12486,41.836786,-74.064791,2,2,4,26.75,102,178.5,2,4,8.8,427.89,550.26,3287.27,23,127,509
12487,41.861693,-73.998054,2,6,6,1,174.5,184,1,3,11.2,431.9,431.9,1205.41,70,399,2237
12491,41.974829,-74.138946,2,3,5,4.5,65.5,156.5,2,3,3,171.29,171.29,1068.1,28,78,285
12493,41.797284,-73.981502,2,2.5,3,46,75.5,105,3,3,3,425.31,1882.36,3339.42,2,6,15
12494,41.9663,-74.277914,2.5,4,5.75,12.5,71,104.3,1,2,2.8,720.26,2438.05,3235.34,11,20,80
12495,42.080622,-74.220641,1.25,2,2,1,4,25,1,1,1.8,672.81,1048.19,1118.7,3,4,7
12496,42.32862,-74.274474,2,2,2,49,86.5,100,2,2.5,5,1006.21,2533.43,3853.06,18,61,124
12498,42.049441,-74.10465,2,2,3.75,1,14,78,1,2,3,450.17,541.01,3131.66,48,107,340
12501,41.850262,-73.577716,1,1,2,113.75,146,171.5,5,14,14,1111.56,1111.56,1111.56,23,235,327
12502,42.06811,-73.65521,4,4,5,35,52,60,2,3,4.8,140.05,140.05,496.31,15,49,219
12503,42.031416,-73.584932,2,2.5,3,2.5,4.5,8.5,1,1,1.5,3388.68,4100.93,4100.93,4,5,13
12504,42.0124,-73.8998,1,1.5,2,0,0.5,11,1,1,1,3188.93,3357.44,3866.63,10,12,25
12507,42.00175,-73.919399,2,2,2,25,99,173,2,2,2,682.17,1795.69,2909.22,2,2,4
12508,41.491618,-73.949182,2,3,4,9,29,106.8,1,2,4,550.63,727.73,3343.31,127,408,1679
12510,41.6712,-73.7637,2,2.5,3,52,78,82.5,1.5,2.5,3.5,416.87,583.92,750.97,4,10,25
12513,42.209814,-73.705761,2,2,4,6,12,83,1,1,2,289.76,761.41,1163.31,10,24,87
12514,41.883398,-73.759642,2,2,3,0,11,21,1,1,3,526.07,1182.39,2742.06,26,49,110
12515,41.67988,-74.067524,2,2,2,13.25,15,17,1,1,1,894.67,1575.95,2726.08,11,13,26
12516,42.102835,-73.556326,2,2,4,1,11,45.8,1,2,3,1095.27,2677.84,3373.7,21,49,124
12517,42.122156,-73.511236,1,1,1,0,0,0,11,11,11,1564.85,1564.85,1564.85,1,11,11
12518,41.415569,-74.019568,2,3,4,5,30,117.5,1,2,2.8,733.76,2166.62,3822.99,60,130,457
12520,41.43742,-74.009578,2,2,4,4,11,45.5,1,2,3.2,394.16,571.19,3325.82,29,76,315
12521,42.176756,-73.652838,2,2,2,0.5,17,55.5,1.5,2.5,4.5,2591.31,3334.39,3365.52,8,24,48
12522,41.713747,-73.605806,2,3,4,0,7,57.5,1,2,5,425.5,805.83,1760.73,20,63,191
12523,42.094718,-73.761918,1.75,2,2.25,0,9.5,49,1,1,3.2,513.94,2314.66,3920.57,6,10,23
12524,41.529148,-73.897365,2,2,2,3,27,90.3,1,2,3,557.64,2657.8,3347.47,85,240,538
12525,41.691702,-74.176864,2,3,4,22.75,43,120,2.5,4,4.5,519.77,566.76,3284.36,25,91,268
12526,42.131341,-73.866754,1.75,2,3,0,10,19,1,2,2.2,519.4,798.34,3185.38,25,49,153
12527,41.5182,-73.9394,2,2,2,7,13,19,4,6.5,9,561.2,561.2,561.2,2,13,26
12528,41.72937,-74.006125,2,4,9,7,60,143.8,1,2,3,368.25,552.56,3216.12,117,284,2047
12529,42.200516,-73.550069,2,2,4,0,0,15,1,2,2,478.27,3373.94,3373.94,34,58,175
12530,42.2314,-73.668,1,1,1,0,0,0,1,1.5,2,292.57,385.64,478.7,2,3,3
12531,41.531716,-73.674028,1,2,5,0,18,94.2,1,2,3.2,404.54,1172.24,3366.08,13,33,91
12533,41.548516,-73.779624,2,2.5,4,2,28,100.8,1,2,4,548.4,1776.66,3357.2,103,343,1039
12534,42.230126,-73.738159,2,2,3.25,1.25,20,94.7,1,1,2.2,476.97,1441.26,3122.14,79,179,506
12537,41.5808,-73.9278,2,2,2,28,28,28,1,1,1,403.3,403.3,403.3,1,1,2
12538,41.790443,-73.884744,2,2,3,0,18.5,53.5,1,3,5,535.5,1111.51,3248.71,56,193,608
12540,41.669448,-73.722641,2,4,5,14,32,157,1,2,5,526.19,1277.26,3219.48,34,135,832
12541,42.1419,-73.7784,1,1,1,0,0,0,1,1.5,2,466.64,466.64,466.64,2,3,3
12542,41.613664,-73.995672,2,2,2,23.25,51,123.5,1,2,3,1708.45,1775.66,1795.72,41,90,213
12543,41.490301,-74.213954,2.25,3,3.75,0,0,1.5,1,1,2.5,1120.99,3321.22,3321.22,3,5,17
12545,41.779276,-73.675694,2,4,5.5,9.5,56.5,158,1,3,5.5,430.54,526.61,1095.98,32,115,471
12546,41.966723,-73.544289,2,2,2,0.75,15,109.2,1,1,2,956.36,3058.93,3528.14,17,30,75
12547,41.651732,-73.986735,2,3,5,2.5,10,18,1,1,2,2446.69,3887.86,5365.72,16,31,98
12548,41.660128,-74.101154,4,4,4,99,113,122,2,3,3,408.1,480.87,507.53,14,49,194
12549,41.52469,-74.252928,1,2,4,2.25,18,128.5,1,2.5,4,501.78,582.28,3177.84,55,165,556
12550,41.537872,-74.042369,2,2,3,0,29,89.8,1,3,7,553.79,1247.23,1795.15,125,616,1534
12553,41.446504,-74.061998,2,2,5.75,2,16,95,1,1,2,720.59,1749.32,3334.1,53,91,309
12561,41.762075,-74.087218,2,2,4,1.75,19,72.3,1,2,3,556.26,1149.42,3330.75,297,773,2758
12563,41.485394,-73.58992,2,2,4,5,58,138,1,2,4,680.7,1777.15,3360.18,66,197,505
12564,41.579772,-73.59082,2,4,4,10,50,100.2,1,2,3,534.3,1398.83,3398.75,37,80,287
12565,42.248838,-73.640879,2,3,5.75,20,36,49.8,1,1,2,3359.4,3366.33,3841.16,13,21,72
12566,41.633446,-74.331654,2,2,4,2,58.5,129,1,2,3,782.11,1569.21,3310.86,74,185,559
12567,42.028271,-73.667062,2.75,6,6,6.75,35,42,1,2,4,144.39,457.12,3318.71,9,26,156
12568,41.6176,-74.0764,1,1,1,0,0,0,1,1,1,3903.39,3903.39,3903.39,1,1,1
12569,41.735041,-73.793746,1.75,2,4,2,21.5,88,1,2,4,422.9,552.96,2937.5,42,114,447
12570,41.630962,-73.68131,2,4,4.25,3,15,64,1.8,2,4,536.4,1801.46,3365.03,22,56,209
12571,41.994798,-73.821512,2,2,4,12,44.5,115,1,3,4,513.53,1069.79,3352.07,98,287,875
12572,41.926086,-73.86918,2,2,3,0,2,20.2,1,2,3,531.23,1511.35,3339.87,93,210,664
12574,41.9194,-73.9519,1,1,1.75,-0.75,0,25.5,1,1,1,463.65,537.46,2640.48,3,3,4
12575,41.493803,-74.160764,1,2.5,5,0,0,10,1,1.5,3,388.98,1140.56,1236.43,6,12,44
12577,41.426197,-74.109722,1,4,5,2.25,5,16.3,1,1,3,382.73,382.73,1849.96,11,24,95
12578,41.805378,-73.79543,2,2,4,0,6.5,42,1,2.5,4,537.28,1177.88,3894.88,6,15,39
12580,41.853476,-73.867644,2,3,4,7,58.5,138,1,3,6,433.8,530.21,2655.75,38,143,526
12581,41.907329,-73.693001,2,2,2.75,25.25,62,174.2,1.2,3,7,443.65,443.65,1143.67,23,90,226
12582,41.545312,-73.726233,2,2,5,5,14.5,69,1,2,5,545.01,2998.33,3350.58,22,73,225
12583,42.053564,-73.890926,2,4,5.5,0,44,143,1,2,2,454.75,812.47,2880.4,20,36,238
12585,41.716523,-73.702478,3,4.5,6,27,95.5,164,3,3.5,4,536.77,536.77,536.77,2,7,33
12586,41.56377,-74.187706,2,2,5,0,7.5,46.5,1,2,4,396.03,658.08,1980.29,60,167,609
12589,41.633939,-74.16931,2,2,3,0,16,81.2,1,2,4,569.74,1933.36,3324.38,109,277,719
12590,41.587909,-73.88684,2,2,4,8,27,92,1,2,4,542.6,1350.16,3212.9,157,474,1508
12592,41.788555,-73.560462,2,3.5,5,12,35.5,59,1,2.5,4,164.72,375.86,586.99,2,5,22
12594,41.68424,-73.570985,2,3,5.75,11,169,181,1,4,6.5,423.38,423.38,1212.43,23,87,1022
12601,41.686938,-73.898822,2,2,4,2.5,16.5,57.5,1,2,4,537.24,1069.59,3346.69,88,267,1382
12602,41.7004,-73.9216,2,2,3.5,2,8,49.3,1.2,2,2.8,606.88,782.09,993.26,3,6,18
12603,41.675514,-73.860106,2,2,4,6.5,40,115.3,1,2,4,535.27,1264.86,3349.96,209,538,1893
12604,41.685686,-73.89092,2,3,4.75,4.25,20,70,1,1.5,3,1804.1,2982.78,3344.57,11,22,101
12701,41.65566,-74.739734,2,2,2,0,23,61.2,1,2,8.2,726.05,1078.31,1985.28,27,129,406
12719,41.486072,-74.921392,2,2,2,0,0,9,1,1,2,809.87,1433.71,3262.19,18,30,68
12721,41.585829,-74.429191,2,2,5,0,4,22.5,1,2,3,394.44,1022.34,2858.91,31,72,282
12722,41.59,-74.3826,2,2,2,26,136,173.2,1,2,4,3313.29,3852.82,3856.19,7,14,28
12723,41.78057,-75.022907,2,2.5,4,0,16,26,1,1,3.5,500.66,880.34,1436.01,6,9,37
12724,41.857495,-74.943792,3,3,3,46,46,46,3,3,3,419.63,419.63,419.63,1,3,9
12725,41.959556,-74.542036,6,6,6,63.25,79,122,1,4,5,569.87,577.49,577.49,51,171,948
12726,41.694543,-74.974424,2,2,2,0,4,43.8,1,3,7,1165.65,1443.07,1505.12,23,108,232
12729,41.49381,-74.624218,1,1,2,0,4,12.2,1,2,3,790.56,1195.07,3265.77,15,36,63
12732,41.552762,-74.8828,2,2,4,12,28,44,1.5,2,2.5,505.47,1600.35,2933.76,4,8,20
12734,41.73289,-74.750006,2,2,2,0,11.5,23,1,2,3,817.39,1050.32,1283.24,2,4,8
12736,41.84786,-75.033756,3,3,3,129,129,129,3,3,3,609.13,609.13,609.13,1,3,9
12737,41.517512,-74.810505,1,1.5,3,0,6,39.5,1,1.5,2,1027.07,1111.61,1861.15,4,6,13
12740,41.886422,-74.465958,3,3,5.75,2,52,57,1.2,3,5,426.9,503.27,906.48,7,22,96
12741,41.842511,-75.087301,2,2,2,0,0,0,1,1,1,417.51,417.51,417.51,1,1,2
12743,41.535526,-74.84138,1,1.5,2,0,13,45,3,5,8,1509.88,1528.6,1528.6,4,22,38
12746,41.429492,-74.653177,5,6,8,36,43.5,51.5,2,2,3,397.56,397.56,506.75,24,60,382
12747,41.768927,-74.662966,1,1,1.75,0.25,1,5.5,1.8,4,4.8,458.02,596.7,2630.24,3,10,11
12748,41.779438,-74.915476,1,1,1.25,0,3,12,3.8,7,8,1265.4,1686.33,1686.33,17,106,207
12749,41.689663,-74.828406,1.25,2,2,8.75,25,75.2,1.2,3,3.8,401.68,401.68,401.68,7,18,28
12754,41.795736,-74.746298,1,2,4.5,0,2,91,1,2,4,414.02,414.02,2756.89,13,32,127
12758,41.930447,-74.724966,2,2,4,2,5.5,42,1,2,4,429.08,446.92,2837,38,103,290
12759,41.795164,-74.65241,1.75,2,2,0.75,16,17.2,1,1,1.2,444.96,1047.84,1692.33,5,6,11
12760,41.911083,-75.115178,2,2,2,0.5,2,57.5,2,2,6.5,603.07,1001.91,2702.65,3,12,24
12762,41.687412,-74.789521,1,1,1,0,0,0,1,1,1,401.71,401.71,401.71,1,1,1
12763,41.685198,-74.532408,3,6,6,12.75,21,21,1.2,2,2,3739.59,3739.59,3796.68,3,5,22
12764,41.594995,-74.973611,2,2,3,0,1,36.2,1,2,3,628.8,1404.83,2784.1,43,98,303
12765,41.850744,-74.618401,1.5,2,3,2.5,18,39,2,2,2.5,505.1,672.21,870.25,4,9,19
12768,41.864508,-74.714913,2,2,2.75,11.5,16,60.5,1.2,2,6.5,1167.59,3218.11,3296.87,15,64,164
12771,41.370322,-74.642474,2,3,5,0,32,119,2,3,4,368.07,618.06,1888.94,42,142,496
12775,41.615014,-74.580257,2,2,2,1,7.5,55,1,1,3.5,599.68,2222.6,2949.39,14,26,57
12776,41.913307,-74.925462,2,2,2,0,3,8.2,3,6,8.5,1182.31,2177.61,3289.85,15,83,160
12777,41.548777,-74.702469,2,2,2.25,41.5,165,178.2,3.8,9,14,1681.1,1681.1,2937.83,9,77,181
12778,41.639595,-74.811223,3,3.5,4.5,0,43.5,87,1,2,3,396.26,698.77,2136.09,4,8,31
12780,41.439486,-74.743717,1,2.5,3,0,10.5,29.5,1,1,2,621.67,1043.5,2224.53,8,12,29
12781,41.6214,-74.4513,1,2.5,4,32,60,85.5,1,2,3,474.58,2218.42,3846.63,4,4,13
12783,41.74259,-74.844815,2,2,4,0,2,110,1,1,2,3267.82,3267.82,3830.54,10,18,55
12785,41.520998,-74.589099,2,2,2,2,4.5,8.5,2,3,6.5,226.71,536.56,662.83,8,31,59
12787,41.803479,-74.844264,3,4,5,12.5,75,153,2,4.5,6.5,414.18,1494.94,2575.7,4,17,77
12788,41.801414,-74.581929,2,2,2,1.75,5,26.5,1,2,3.5,724.66,3149.3,3836.23,13,29,61
12789,41.712392,-74.57679,2.75,5,5,13,16,114.3,2.2,3,3.8,1226.15,3154.23,3683.99,3,9,36
12790,41.597796,-74.525161,1,2,2,0,1.5,18,1.8,2,3,394.46,1035.52,2900.17,18,41,76
12791,41.7976,-74.878666,2,2,2,-0.75,0,9.8,1,1,2.5,1274.21,3264.88,3283.71,3,5,10
12792,41.525052,-74.920362,2,2,2.75,0.25,1,20.5,1.2,2,2,1034.45,1034.45,2188.54,3,5,11
12801,43.308232,-73.640858,2,2,4,6.5,20.5,96,1,2,3,450.98,954.23,3228.75,68,163,472
12803,43.284289,-73.632354,2,2,2,0,9,30,1,1,2,557.17,3366.4,3370.73,17,30,70
12804,43.365719,-73.671277,2,2,3,2,26.5,88,1,2,3,493.42,1975.26,3363.35,192,450,1115
12808,43.743124,-73.743322,2,2.5,3,10,32.5,55,2,2.5,3,203.89,326,448.12,2,5,13
12809,43.241868,-73.466629,1,2.5,4,0,0,39,1,1,1.5,553.34,1733.95,3379.82,21,39,149
12810,43.480166,-73.887732,3,6,7.5,1,4,101.5,1,1,2.5,1595.6,2637.73,3159.93,3,5,20
12811,43.6149,-74.0255,2,2,2,10,10,10,1,1,1,3323.13,3323.13,3323.13,1,1,2
12814,43.606002,-73.632857,2,2,5,2,3.5,9,1,2,3,1185.29,3085.49,3814.24,18,42,114
12815,43.718782,-73.704826,2,2,2,0,5,46,1,1.5,2,1060.83,1967.61,3054.4,34,80,171
12816,43.062802,-73.401231,2,2,4,5,34.5,74,1,2,3,573.5,3133.03,3849.9,50,109,301
12817,43.63799,-73.822232,1.75,2,2,0,0,28.8,2,3,6,1545.56,1659.23,2519.16,39,157,327
12819,43.602017,-73.498426,2,3.5,4,14,104.5,169,5,8,8,629.39,629.39,938.27,6,46,151
12820,43.4773,-73.6433,2,2,3,2,9,16,1,3,4,1372.26,1932.37,3382.11,6,17,32
12821,43.452582,-73.40722,1.5,2,2,0,16.5,35,1,1.5,2.5,1981.91,1981.91,2683.38,4,7,11
12822,43.249164,-73.880538,2,2,4,24,60,138,1,3,4,584.38,1192.99,3346.21,22,64,183
12823,43.176807,-73.40095,2,2,2,2,3,4,2,2,2,1704.3,1861.19,2018.07,2,4,8
12824,43.543932,-73.681172,1,2,2,0,7,38,1,2,4,619.76,867.67,2653.99,6,14,23
12827,43.44416,-73.497678,2,2,3,2,25,54,2,3,4,435.79,612.38,3078.14,14,44,125
12828,43.239236,-73.596574,2,2,2,7.5,20,48,2,2,3,64.5,64.5,494.1,56,163,376
12831,43.193372,-73.683274,2,2,4,0,16.5,69.5,1,2,4,581.75,1436.36,3071.69,120,332,1078
12832,43.359526,-73.328353,2,4.5,6,18,60.5,161,2,4.5,9,47.42,511.41,606.83,26,137,640
12833,43.155568,-73.850894,2,2,4,2,19.5,62,1,2,2,574.68,3214.4,3369.95,54,107,308
12834,43.089134,-73.494792,1,2,3,0,7,32,1.8,2,4,992.05,1702.14,2475.79,81,322,649
12835,43.3065,-73.966435,3,6,6,0.5,69.5,181,2,2.5,6.5,589.3,589.3,1827.69,32,132,691
12836,43.719669,-73.538386,2,2,2.5,3,7,11,1,1,1.5,719.87,883.53,1122.93,4,5,11
12837,43.500938,-73.272354,5.5,6,6,11,11,13,3.5,6,6,412.14,416.57,416.57,4,19,113
12838,43.336208,-73.404696,2,2,3,12,29,74,2,3,3,51.99,51.99,1308.27,17,43,113
12839,43.343478,-73.549987,1,2,3,0,13,44,1,2,3,63.36,63.36,851.62,51,124,299
12841,43.651946,-73.50973,2,2,2,1,1,1,2,2,2,3392.34,3392.34,3392.34,1,2,4
12842,43.750517,-74.253043,1.75,2,3.25,0,2,19,1,1,3,830.57,3317.31,3317.31,6,11,29
12843,43.599046,-74.058098,2,2,2,32,32,32,5,5,5,467.57,467.57,467.57,1,5,10
12844,43.489773,-73.62117,2.5,4,8,17.5,66,79.8,1.2,2,3,214.79,435.48,444.25,7,19,102
12845,43.427296,-73.707262,2,2,3.25,0,3,24.5,1,3,4,883.91,1880.23,3360.53,29,82,216
12846,43.315426,-73.811897,1.5,2.5,4.5,0.5,39,152.5,1,3,3.5,592.71,2125.43,3241.96,24,101,265
12847,43.925661,-74.554887,2,2,3.5,-3.5,0,24,1,1,1.5,924.86,1545.96,2852.01,8,11,26
12849,43.447912,-73.299573,2,2,2,86,163,240,3,8.5,14,204.44,1094.7,1984.95,2,17,34
12850,43.10035,-73.972744,1.25,2,4,0,17.5,34,1,2,2.8,749.47,1426.42,2907.84,24,56,155
12851,43.818343,-74.017398,1.25,2,2,0.5,2,23,1.2,2,2.8,512.55,644.61,646.76,3,6,11
12852,43.999198,-74.114938,3,3,3,-8.25,0,0.8,1,1,1,1945.11,3829.38,3852.34,3,3,9
