,B06009_001E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B14005_001E,B14005_002E,B14005_003E,B14005_004E,B14005_005E,B14005_006E,B14005_007E,B14005_008E,B14005_009E,B14005_010E,B14005_011E,B14005_012E,B14005_013E,B14005_014E,B14005_015E,B14005_016E,B14005_017E,B14005_018E,B14005_019E,B14005_020E,B14005_021E,B14005_022E,B14005_023E,B14005_024E,B14005_025E,B14005_026E,B14005_027E,B14005_028E,B14005_029E,zip code tabulation area
26175,15828,4309,4982,4301,1598,638,1448,896,613,150,50,413,283,197,152,17,28,86,0,0,86,552,461,109,12,340,91,26,0,22,4,65,5,0,60,75766
26176,2410,376,979,786,157,112,213,108,85,21,0,64,23,23,12,0,11,0,0,0,0,105,65,0,11,54,40,40,37,0,3,0,0,0,0,75770
26177,12396,1316,3309,4709,2348,714,1208,679,587,123,53,411,92,64,0,14,50,28,0,14,14,529,461,80,0,381,68,68,32,21,15,0,0,0,0,75771
26178,8784,1505,3277,2640,904,458,549,328,259,70,40,149,69,69,43,26,0,0,0,0,0,221,172,20,34,118,49,43,35,0,8,6,0,0,6,75773
26179,2752,538,996,905,138,175,201,75,26,6,0,20,49,18,3,0,15,31,0,0,31,126,75,0,6,69,51,0,0,0,0,51,0,0,51,75778
26180,124,23,65,18,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,75779
26181,122,53,37,9,12,11,14,14,14,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75780
26182,5474,938,2025,1632,555,324,313,155,144,23,14,107,11,0,0,0,0,11,0,0,11,158,150,25,0,125,8,2,2,0,0,6,0,0,6,75783
26183,460,102,144,139,65,10,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75784
26184,7877,1828,3041,2019,775,214,387,212,160,21,0,139,52,11,11,0,0,41,0,0,41,175,142,16,7,119,33,0,0,0,0,33,33,0,0,75785
26185,78,0,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75788
26186,4933,519,1474,1872,798,270,293,166,142,10,18,114,24,15,15,0,0,9,4,5,0,127,121,22,14,85,6,6,6,0,0,0,0,0,0,75789
26187,2680,416,912,855,315,182,166,109,109,0,13,96,0,0,0,0,0,0,0,0,0,57,36,12,0,24,21,7,0,7,0,14,0,0,14,75790
26188,8242,547,2262,3416,1595,422,869,441,393,111,19,263,48,13,13,0,0,35,0,0,35,428,299,130,0,169,129,114,33,0,81,15,0,0,15,75791
26189,2125,286,731,888,175,45,272,236,173,42,0,131,63,63,62,0,1,0,0,0,0,36,36,17,15,4,0,0,0,0,0,0,0,0,0,75792
26190,10713,2046,4175,2907,1115,470,802,374,329,41,47,241,45,45,0,0,45,0,0,0,0,428,307,32,88,187,121,111,11,8,92,10,0,0,10,75801
26191,17743,3658,7301,5181,1046,557,1057,653,526,73,3,450,127,76,25,33,18,51,8,0,43,404,358,116,0,242,46,31,31,0,0,15,0,15,0,75803
26192,3778,690,1297,1268,413,110,453,195,171,39,28,104,24,20,11,0,9,4,1,3,0,258,245,75,0,170,13,7,0,0,7,6,0,0,6,75831
26193,41,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75832
26194,2635,402,970,991,210,62,75,56,32,11,0,21,24,24,24,0,0,0,0,0,0,19,19,4,0,15,0,0,0,0,0,0,0,0,0,75833
26195,7878,1642,2877,2102,911,346,735,345,263,17,10,236,82,25,0,0,25,57,19,11,27,390,378,68,36,274,12,0,0,0,0,12,10,0,2,75835
26196,520,34,286,177,23,0,5,5,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75838
26197,3576,730,1438,948,362,98,368,180,157,3,0,154,23,19,8,0,11,4,4,0,0,188,119,4,0,115,69,19,19,0,0,50,0,50,0,75839
26198,4672,811,1610,1679,386,186,376,173,173,54,0,119,0,0,0,0,0,0,0,0,0,203,140,45,0,95,63,63,63,0,0,0,0,0,0,75840
26199,4625,795,1678,1309,643,200,178,90,46,23,0,23,44,44,44,0,0,0,0,0,0,88,72,0,13,59,16,16,16,0,0,0,0,0,0,75844
26200,2672,462,1278,727,118,87,355,113,103,7,0,96,10,10,10,0,0,0,0,0,0,242,153,0,0,153,89,0,0,0,0,89,89,0,0,75845
26201,1939,527,640,579,165,28,197,92,69,29,0,40,23,13,4,2,7,10,6,4,0,105,63,16,14,33,42,13,13,0,0,29,0,0,29,75846
26202,1340,196,549,358,180,57,81,70,70,17,37,16,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,75847
26203,66,9,32,25,0,0,16,9,9,0,0,9,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,75848
26204,172,12,42,115,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,75849
26205,486,66,247,79,69,25,32,21,21,0,0,21,0,0,0,0,0,0,0,0,0,11,11,3,0,8,0,0,0,0,0,0,0,0,0,75850
26206,3659,727,1504,1163,139,126,129,71,37,0,0,37,34,34,0,0,34,0,0,0,0,58,57,10,0,47,1,1,0,0,1,0,0,0,0,75851
26207,3240,868,1290,891,129,62,119,79,21,0,0,21,58,40,0,10,30,18,0,0,18,40,33,33,0,0,7,7,0,0,7,0,0,0,0,75852
26208,743,111,193,364,66,9,47,9,9,0,0,9,0,0,0,0,0,0,0,0,0,38,18,0,0,18,20,20,0,20,0,0,0,0,0,75853
26209,1778,228,689,546,229,86,93,57,57,0,0,57,0,0,0,0,0,0,0,0,0,36,20,0,0,20,16,16,0,0,16,0,0,0,0,75855
26210,221,0,151,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75856
26211,51,0,14,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75858
26212,1512,483,417,383,179,50,71,18,18,12,0,6,0,0,0,0,0,0,0,0,0,53,53,29,0,24,0,0,0,0,0,0,0,0,0,75859
26213,4650,1151,1533,1363,456,147,234,138,118,28,10,80,20,20,0,20,0,0,0,0,0,96,57,0,0,57,39,39,0,39,0,0,0,0,0,75860
26214,5143,1454,1698,1750,208,33,185,117,108,19,0,89,9,9,0,0,9,0,0,0,0,68,57,9,0,48,11,11,0,0,11,0,0,0,0,75861
26215,6659,1383,2889,1698,453,236,348,177,129,19,0,110,48,48,20,0,28,0,0,0,0,171,131,0,0,131,40,0,0,0,0,40,0,0,40,75862
26216,18637,4523,5410,6028,1689,987,1549,912,757,137,96,524,155,40,34,0,6,115,49,18,48,637,476,234,0,242,161,34,18,0,16,127,0,18,109,75901
26217,21363,4150,6469,6541,2754,1449,1673,806,641,163,51,427,165,98,91,6,1,67,14,0,53,867,558,184,0,374,309,246,161,0,85,63,0,11,52,75904
26218,2972,515,938,1118,246,155,270,83,64,5,5,54,19,19,0,0,19,0,0,0,0,187,134,13,38,83,53,35,12,0,23,18,0,0,18,75925
26219,843,129,376,246,89,3,36,11,11,0,0,11,0,0,0,0,0,0,0,0,0,25,19,9,0,10,6,6,0,0,6,0,0,0,0,75926
26220,815,113,460,211,31,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,48,0,0,48,10,10,0,0,10,0,0,0,0,75928
26221,1340,283,611,225,171,50,26,5,5,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,21,0,0,21,0,0,0,0,75929
26222,1351,268,501,506,33,43,37,8,8,0,0,8,0,0,0,0,0,0,0,0,0,29,29,0,10,19,0,0,0,0,0,0,0,0,0,75930
26223,1826,204,630,602,250,140,41,19,18,0,9,9,1,1,0,0,1,0,0,0,0,22,22,0,0,22,0,0,0,0,0,0,0,0,0,75931
26224,1361,271,566,348,95,81,57,45,45,0,0,45,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,75932
26225,868,151,565,141,11,0,211,97,9,0,0,9,88,88,88,0,0,0,0,0,0,114,97,11,0,86,17,17,0,17,0,0,0,0,0,75933
26226,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75934
26227,9010,2383,3273,2188,714,452,564,332,230,25,0,205,102,66,30,31,5,36,18,0,18,232,200,60,11,129,32,5,5,0,0,27,0,0,27,75935
26228,823,86,267,324,115,31,56,44,38,6,0,32,6,6,6,0,0,0,0,0,0,12,4,0,4,0,8,0,0,0,0,8,0,0,8,75936
26229,617,84,298,190,30,15,43,19,14,3,0,11,5,5,5,0,0,0,0,0,0,24,21,0,0,21,3,0,0,0,0,3,0,0,3,75937
26230,1748,205,814,556,69,104,51,33,33,3,0,30,0,0,0,0,0,0,0,0,0,18,18,4,0,14,0,0,0,0,0,0,0,0,0,75938
26231,2500,673,906,610,219,92,260,130,111,47,16,48,19,19,0,19,0,0,0,0,0,130,88,39,10,39,42,42,2,11,29,0,0,0,0,75939
26232,6688,1626,2221,2218,471,152,617,385,314,103,49,162,71,46,19,0,27,25,0,25,0,232,181,30,0,151,51,35,0,35,0,16,16,0,0,75941
26233,181,0,131,50,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,18,0,18,0,0,0,0,0,75942
26234,896,117,377,164,170,68,77,51,40,13,5,22,11,11,11,0,0,0,0,0,0,26,19,2,0,17,7,7,7,0,0,0,0,0,0,75943
26235,928,191,344,281,73,39,49,26,17,0,0,17,9,3,0,3,0,6,0,0,6,23,7,0,0,7,16,8,8,0,0,8,0,0,8,75944
26236,2460,553,905,615,303,84,81,64,53,19,0,34,11,11,11,0,0,0,0,0,0,17,11,0,0,11,6,6,6,0,0,0,0,0,0,75946
26237,4567,907,2009,1140,340,171,210,91,87,0,0,87,4,0,0,0,0,4,0,0,4,119,93,3,0,90,26,26,22,4,0,0,0,0,0,75948
26238,4769,982,1687,1636,363,101,212,37,14,0,0,14,23,23,5,0,18,0,0,0,0,175,164,23,36,105,11,11,11,0,0,0,0,0,0,75949
26239,10923,2192,4372,3080,854,425,885,503,416,56,96,264,87,87,25,62,0,0,0,0,0,382,265,47,0,218,117,87,9,0,78,30,0,0,30,75951
26240,1912,237,763,557,294,61,150,45,32,0,8,24,13,13,6,0,7,0,0,0,0,105,85,18,0,67,20,20,0,0,20,0,0,0,0,75954
26241,4790,788,2120,1509,271,102,381,215,150,15,51,84,65,53,46,7,0,12,12,0,0,166,148,20,5,123,18,18,18,0,0,0,0,0,0,75956
26242,858,145,137,259,209,108,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,0,0,16,15,15,0,0,15,0,0,0,0,75959
26243,579,72,290,97,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75960
26244,8799,1824,2590,2348,1187,850,662,286,269,25,28,216,17,0,0,0,0,17,0,0,17,376,230,39,16,175,146,85,28,27,30,61,21,0,40,75961
26245,11,0,0,11,0,0,2100,765,765,172,56,537,0,0,0,0,0,0,0,0,0,1335,1335,222,120,993,0,0,0,0,0,0,0,0,0,75962
26246,11848,3444,3555,3108,1107,634,907,400,240,66,24,150,160,89,57,8,24,71,23,0,48,507,411,53,0,358,96,56,36,20,0,40,0,0,40,75964
26247,10185,854,2174,2977,2527,1653,1984,781,768,174,23,571,13,0,0,0,0,13,8,3,2,1203,1120,242,120,758,83,13,1,0,12,70,37,0,33,75965
26248,2786,493,1163,944,143,43,260,175,162,8,0,154,13,8,0,8,0,5,0,0,5,85,56,0,0,56,29,22,7,0,15,7,0,0,7,75966
26249,1255,234,536,382,47,56,41,27,16,0,0,16,11,11,11,0,0,0,0,0,0,14,11,0,0,11,3,3,0,3,0,0,0,0,0,75968
26250,2369,422,806,873,208,60,219,111,47,24,0,23,64,0,0,0,0,64,37,0,27,108,97,24,0,73,11,0,0,0,0,11,11,0,0,75969
26251,4554,1151,1677,1130,404,192,431,259,218,106,0,112,41,0,0,0,0,41,0,0,41,172,151,49,0,102,21,21,0,0,21,0,0,0,0,75972
26252,1943,359,838,538,163,45,133,91,68,1,0,67,23,23,0,0,23,0,0,0,0,42,22,10,0,12,20,0,0,0,0,20,0,0,20,75973
26253,1676,376,627,478,114,81,184,81,58,7,0,51,23,0,0,0,0,23,17,0,6,103,85,4,0,81,18,0,0,0,0,18,0,0,18,75974
26254,2339,400,889,662,275,113,175,58,55,11,0,44,3,3,0,3,0,0,0,0,0,117,77,0,6,71,40,32,0,0,32,8,0,8,0,75975
26255,543,172,173,68,126,4,63,37,37,0,8,29,0,0,0,0,0,0,0,0,0,26,16,11,0,5,10,10,0,0,10,0,0,0,0,75976
26256,985,36,563,290,96,0,37,14,14,0,0,14,0,0,0,0,0,0,0,0,0,23,23,0,0,23,0,0,0,0,0,0,0,0,0,75977
26257,74,20,25,25,4,0,13,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75978
26258,8210,1800,3240,2210,680,280,642,373,315,72,5,238,58,26,10,0,16,32,0,0,32,269,227,24,7,196,42,42,32,10,0,0,0,0,0,75979
26259,2153,481,864,673,106,29,72,52,43,0,24,19,9,0,0,0,0,9,0,0,9,20,20,0,0,20,0,0,0,0,0,0,0,0,0,75980
26260,18449,1967,3753,6300,4379,2050,2465,1332,1180,225,101,854,152,152,107,28,17,0,0,0,0,1133,998,335,46,617,135,124,43,21,60,11,0,11,0,76001
26261,18358,2173,3759,6608,4454,1364,2059,982,851,207,55,589,131,101,40,36,25,30,0,0,30,1077,929,315,97,517,148,121,43,10,68,27,27,0,0,76002
26262,15638,991,2854,6002,4092,1699,1001,668,621,56,129,436,47,26,26,0,0,21,21,0,0,333,257,74,37,146,76,57,11,46,0,19,0,12,7,76006
26263,9019,458,1657,2691,2878,1335,773,399,357,32,39,286,42,32,9,6,17,10,10,0,0,374,370,76,11,283,4,4,4,0,0,0,0,0,0,76008
26264,12682,3166,4623,3742,855,296,1639,1041,726,126,31,569,315,305,182,123,0,10,0,0,10,598,458,26,17,415,140,99,75,21,3,41,0,0,41,76009
26265,29690,12484,8829,5801,1802,774,4231,2036,1691,431,269,991,345,185,81,79,25,160,84,38,38,2195,1625,363,185,1077,570,272,141,80,51,298,80,64,154,76010
26266,13210,3873,2821,3676,1988,852,1114,503,342,37,59,246,161,43,25,5,13,118,19,45,54,611,427,71,125,231,184,136,63,25,48,48,22,0,26,76011
26267,18038,1822,3915,5366,4443,2492,1315,609,460,151,43,266,149,108,0,23,85,41,0,28,13,706,611,246,10,355,95,69,8,0,61,26,16,0,10,76012
26268,20519,1455,4336,6712,5096,2920,1515,802,735,187,63,485,67,41,26,15,0,26,0,17,9,713,599,141,71,387,114,99,46,53,0,15,0,15,0,76013
26269,19177,4617,5897,5973,2136,554,2744,1352,1141,249,103,789,211,185,85,96,4,26,0,14,12,1392,1228,234,205,789,164,144,51,61,32,20,20,0,0,76014
26270,10559,1196,2871,3664,1932,896,1048,418,362,266,9,87,56,22,22,0,0,34,34,0,0,630,462,187,18,257,168,103,39,38,26,65,0,0,65,76015
26271,21872,1331,4357,6916,6116,3152,1515,800,765,178,83,504,35,33,12,15,6,2,1,0,1,715,653,113,7,533,62,0,0,0,0,62,37,0,25,76016
26272,28904,1680,5872,11048,7250,3054,2121,1015,861,300,68,493,154,119,58,34,27,35,35,0,0,1106,1075,381,19,675,31,17,14,1,2,14,14,0,0,76017
26273,15799,2030,3910,5881,3127,851,2034,992,851,196,138,517,141,57,45,12,0,84,84,0,0,1042,935,298,37,600,107,89,7,15,67,18,12,0,6,76018
26274,18949,2822,5340,7253,2558,976,1092,694,548,173,24,351,146,92,26,16,50,54,18,3,33,398,337,49,2,286,61,16,11,0,5,45,26,3,16,76020
26275,25424,1292,4797,9477,7129,2729,1490,811,789,165,20,604,22,5,5,0,0,17,0,0,17,679,546,249,0,297,133,133,133,0,0,0,0,0,0,76021
26276,8932,671,2118,4045,1530,568,641,270,207,86,15,106,63,19,19,0,0,44,23,20,1,371,306,68,103,135,65,65,33,0,32,0,0,0,0,76022
26277,3951,593,1455,1238,478,187,338,176,176,8,0,168,0,0,0,0,0,0,0,0,0,162,106,52,3,51,56,49,41,0,8,7,0,0,7,76023
26278,40681,3629,12383,14616,6892,3161,3365,1563,1306,383,95,828,257,219,118,101,0,38,0,38,0,1802,1529,479,86,964,273,230,178,2,50,43,25,0,18,76028
26279,11128,2444,3756,3625,1010,293,930,500,381,7,57,317,119,46,36,0,10,73,28,4,41,430,354,23,39,292,76,25,14,11,0,51,0,18,33,76031
26280,15430,2742,5050,4738,2172,728,1112,590,434,83,9,342,156,137,58,45,34,19,0,0,19,522,469,109,13,347,53,44,44,0,0,9,0,0,9,76033
26281,15788,280,1638,3742,6322,3806,1731,773,755,279,43,433,18,18,0,18,0,0,0,0,0,958,907,389,36,482,51,51,51,0,0,0,0,0,0,76034
26282,1025,37,259,368,219,142,74,37,34,0,0,34,3,3,0,0,3,0,0,0,0,37,31,14,0,17,6,2,2,0,0,4,0,0,4,76035
26283,14175,1428,4352,5260,2040,1095,1278,495,409,188,53,168,86,86,58,0,28,0,0,0,0,783,625,275,104,246,158,111,76,0,35,47,47,0,0,76036
26284,21911,1799,4180,8162,5799,1971,1204,715,681,226,27,428,34,34,10,15,9,0,0,0,0,489,454,132,23,299,35,21,21,0,0,14,0,14,0,76039
26285,18620,2468,4846,6689,3605,1012,1589,604,464,94,5,365,140,112,56,43,13,28,0,28,0,985,660,255,35,370,325,224,173,35,16,101,72,0,29,76040
26286,128,10,62,44,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76041
26287,4864,753,1306,1450,956,399,456,162,147,61,0,86,15,15,6,0,9,0,0,0,0,294,253,65,21,167,41,33,33,0,0,8,4,0,4,76043
26288,2378,374,821,770,323,90,166,109,93,10,35,48,16,15,15,0,0,1,0,0,1,57,50,7,0,43,7,7,0,0,7,0,0,0,0,76044
26289,15617,2872,4977,5125,1881,762,1130,573,396,80,0,316,177,170,140,0,30,7,0,0,7,557,499,235,6,258,58,46,21,25,0,12,0,0,12,76048
26290,18498,1587,4786,6434,3731,1960,897,477,397,67,0,330,80,80,80,0,0,0,0,0,0,420,292,174,0,118,128,61,46,0,15,67,23,43,1,76049
26291,4143,457,1234,1636,587,229,187,156,154,75,11,68,2,2,2,0,0,0,0,0,0,31,31,9,0,22,0,0,0,0,0,0,0,0,0,76050
26292,31955,2550,6139,9013,9813,4440,2169,1023,954,294,102,558,69,50,50,0,0,19,0,0,19,1146,1037,387,35,615,109,16,7,9,0,93,35,0,58,76051
26293,10701,831,2379,4010,2812,669,583,219,219,31,0,188,0,0,0,0,0,0,0,0,0,364,347,81,90,176,17,17,13,0,4,0,0,0,0,76052
26294,18350,3343,5530,6026,2576,875,1239,846,750,168,53,529,96,84,84,0,0,12,3,9,0,393,359,76,52,231,34,34,9,0,25,0,0,0,0,76053
26295,8375,317,1407,2967,2577,1107,647,396,364,141,50,173,32,14,0,13,1,18,0,18,0,251,234,89,10,135,17,17,17,0,0,0,0,0,0,76054
26296,1918,533,497,640,164,84,105,26,19,6,0,13,7,0,0,0,0,7,5,0,2,79,77,20,7,50,2,2,0,0,2,0,0,0,0,76055
26297,10918,2451,3637,3682,893,255,985,374,296,78,2,216,78,78,54,24,0,0,0,0,0,611,406,133,39,234,205,132,92,8,32,73,0,0,73,76058
26298,2835,549,790,1026,325,145,477,253,237,26,27,184,16,12,0,0,12,4,0,0,4,224,217,25,13,179,7,7,0,0,7,0,0,0,0,76059
26299,4916,668,1241,1894,801,312,288,226,210,65,10,135,16,0,0,0,0,16,0,16,0,62,62,26,0,36,0,0,0,0,0,0,0,0,0,76060
26300,182,0,139,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76061
26301,38455,3039,7811,12264,10418,4923,3902,1931,1700,495,120,1085,231,198,94,88,16,33,0,0,33,1971,1739,603,136,1000,232,172,144,13,15,60,0,0,60,76063
26302,951,125,289,284,218,35,147,77,71,18,0,53,6,4,0,0,4,2,0,2,0,70,70,7,0,63,0,0,0,0,0,0,0,0,0,76064
26303,18567,1298,4980,7133,3677,1479,1726,822,716,135,113,468,106,94,42,52,0,12,0,12,0,904,897,382,112,403,7,0,0,0,0,7,0,0,7,76065
26304,2566,368,1000,731,361,106,86,58,45,22,0,23,13,13,13,0,0,0,0,0,0,28,28,0,0,28,0,0,0,0,0,0,0,0,0,76066
26305,14344,3735,4930,3799,1252,628,1173,764,508,58,69,381,256,86,42,34,10,170,26,0,144,409,223,14,22,187,186,178,94,39,45,8,8,0,0,76067
26306,431,71,69,131,128,32,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,0,0,0,0,0,0,0,0,0,76070
26307,2383,250,1036,818,200,79,246,141,121,6,0,115,20,9,2,0,7,11,0,4,7,105,71,29,0,42,34,34,0,25,9,0,0,0,0,76071
26308,3864,411,1547,1283,489,134,237,168,160,89,11,60,8,8,6,0,2,0,0,0,0,69,64,26,0,38,5,5,0,0,5,0,0,0,0,76073
26309,333,59,42,127,105,0,63,46,33,0,0,33,13,13,0,0,13,0,0,0,0,17,17,0,7,10,0,0,0,0,0,0,0,0,0,76077
26310,5375,948,1826,1867,563,171,602,302,214,58,15,141,88,62,5,57,0,26,26,0,0,300,202,53,4,145,98,62,40,17,5,36,12,0,24,76078
26311,11951,1831,4142,4400,1182,396,1312,533,461,70,16,375,72,14,0,0,14,58,0,0,58,779,664,291,85,288,115,33,16,11,6,82,0,0,82,76082
26312,5620,1342,2076,1640,391,171,286,155,155,15,28,112,0,0,0,0,0,0,0,0,0,131,107,47,23,37,24,12,0,0,12,12,0,0,12,76084
26313,5663,724,1714,2060,800,365,474,332,240,54,21,165,92,92,0,92,0,0,0,0,0,142,109,25,7,77,33,18,0,18,0,15,0,0,15,76085
26314,13146,1618,3706,5214,1553,1055,971,440,272,50,17,205,168,131,93,24,14,37,19,0,18,531,425,161,0,264,106,90,70,0,20,16,0,0,16,76086
26315,16944,1502,3924,6033,3773,1712,1558,767,693,272,29,392,74,26,0,26,0,48,36,0,12,791,683,190,54,439,108,41,2,28,11,67,42,0,25,76087
26316,8173,816,2458,3045,1462,392,831,421,333,116,37,180,88,88,35,33,20,0,0,0,0,410,376,164,0,212,34,10,1,0,9,24,24,0,0,76088
26317,16911,330,1530,3592,7284,4175,1960,977,939,305,80,554,38,18,18,0,0,20,0,0,20,983,951,150,61,740,32,32,0,0,32,0,0,0,0,76092
26318,1332,237,468,561,46,20,126,100,89,2,17,70,11,11,0,0,11,0,0,0,0,26,24,10,3,11,2,2,0,0,2,0,0,0,0,76093
26319,6435,1233,1565,1653,1140,844,389,237,82,9,0,73,155,57,0,6,51,98,0,11,87,152,54,5,0,49,98,73,0,57,16,25,7,0,18,76102
26320,8988,2926,2361,2210,948,543,852,520,332,93,11,228,188,42,10,32,0,146,28,27,91,332,267,96,34,137,65,46,27,19,0,19,19,0,0,76103
26321,9751,3952,2797,1988,615,399,767,509,351,12,82,257,158,126,73,26,27,32,0,9,23,258,161,22,51,88,97,87,6,43,38,10,10,0,0,76104
26322,11270,5808,3068,1979,338,77,1621,763,488,68,68,352,275,163,129,10,24,112,18,35,59,858,731,192,95,444,127,93,39,24,30,34,21,0,13,76105
26323,20028,10625,5448,3210,643,102,2342,1212,721,160,37,524,491,177,102,26,49,314,185,12,117,1130,841,111,35,695,289,165,88,34,43,124,30,0,94,76106
26324,18088,2740,3093,4001,5515,2739,991,556,421,15,33,373,135,87,24,50,13,48,21,0,27,435,396,70,19,307,39,39,39,0,0,0,0,0,0,76107
26325,25833,3855,7100,8581,4334,1963,1635,916,717,144,114,459,199,184,106,48,30,15,0,7,8,719,559,145,13,401,160,105,44,6,55,55,12,0,43,76108
26326,13794,369,1672,3205,4714,3834,969,549,492,133,48,311,57,57,19,0,38,0,0,0,0,420,397,154,5,238,23,23,23,0,0,0,0,0,0,76109
26327,18027,7044,3440,3193,2682,1668,2018,859,576,63,65,448,283,141,72,16,53,142,44,45,53,1159,934,106,109,719,225,143,94,0,49,82,0,7,75,76110
26328,12415,5521,3305,2470,625,494,1243,561,377,66,26,285,184,89,20,5,64,95,15,36,44,682,475,93,15,367,207,162,59,58,45,45,0,0,45,76111
26329,25480,5586,7726,7398,3065,1705,2122,1075,770,111,77,582,305,141,74,48,19,164,123,5,36,1047,773,271,98,404,274,185,77,74,34,89,43,0,46,76112
26330,15515,4385,4962,4335,1363,470,1079,534,337,82,20,235,197,109,90,0,19,88,44,0,44,545,378,48,72,258,167,96,16,42,38,71,44,0,27,76114
26331,11128,5732,2686,1700,688,322,1102,562,439,78,32,329,123,66,44,9,13,57,57,0,0,540,459,83,0,376,81,35,16,0,19,46,25,9,12,76115
26332,30330,4653,7459,9093,6026,3099,2454,1498,1064,381,71,612,434,180,147,33,0,254,113,35,106,956,773,142,47,584,183,83,66,0,17,100,26,26,48,76116
26333,19174,5940,6494,5069,1186,485,2002,1121,811,167,89,555,310,167,137,0,30,143,42,33,68,881,693,82,41,570,188,151,61,1,89,37,32,0,5,76117
26334,10076,1388,2371,4028,1527,762,829,309,309,61,14,234,0,0,0,0,0,0,0,0,0,520,399,174,25,200,121,113,70,0,43,8,0,8,0,76118
26335,25640,8931,8298,6150,1683,578,2529,1397,1092,174,73,845,305,131,107,8,16,174,38,33,103,1132,854,255,12,587,278,157,51,30,76,121,15,26,80,76119
26336,10632,1528,3246,3630,1604,624,706,311,187,35,34,118,124,70,0,6,64,54,54,0,0,395,285,54,49,182,110,55,40,0,15,55,46,0,9,76120
26337,18072,1596,4828,5207,4114,2327,2012,1099,876,255,71,550,223,210,160,11,39,13,10,0,3,913,907,209,58,640,6,6,6,0,0,0,0,0,0,76123
26338,14165,893,3054,4821,3591,1806,810,506,446,165,15,266,60,48,47,0,1,12,0,11,1,304,261,120,17,124,43,42,10,0,32,1,0,0,1,76126
26339,1661,375,511,620,84,71,21,21,0,0,0,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76127
26340,149,0,0,62,63,24,1818,704,704,135,24,545,0,0,0,0,0,0,0,0,0,1114,1114,284,53,777,0,0,0,0,0,0,0,0,0,76129
26341,19080,2051,4259,7077,4516,1177,1589,605,497,82,109,306,108,103,50,20,33,5,1,0,4,984,851,236,140,475,133,105,40,4,61,28,9,0,19,76131
26342,17027,892,3426,4471,5018,3220,903,417,404,128,43,233,13,0,0,0,0,13,13,0,0,486,351,45,13,293,135,113,102,0,11,22,21,0,1,76132
26343,32804,4163,10805,9685,5411,2740,2502,1371,1181,226,75,880,190,160,90,61,9,30,0,0,30,1131,975,210,81,684,156,86,39,5,42,70,0,0,70,76133
26344,14607,2329,4846,5024,1607,801,1536,912,681,125,168,388,231,141,12,58,71,90,43,47,0,624,479,14,15,450,145,72,6,9,57,73,9,0,64,76134
26345,13998,1828,4623,4897,1727,923,1207,621,523,25,44,454,98,84,29,46,9,14,14,0,0,586,512,187,2,323,74,40,40,0,0,34,0,0,34,76135
26346,33521,2790,8053,12277,7766,2635,3187,1789,1501,377,326,798,288,191,97,51,43,97,63,27,7,1398,1278,525,50,703,120,120,74,18,28,0,0,0,0,76137
