,Annual Aggregate Family Income,zip code tabulation area
26137,35011400,75661
26138,466173100,75662
26139,18413400,75667
26140,20136900,75668
26141,15885800,75669
26142,231921100,75670
26143,346456700,75672
26144,43308200,75681
26145,8219500,75682
26146,63960700,75683
26147,113260300,75684
26148,201892200,75686
26149,68882100,75691
26150,92172300,75692
26151,138316900,75693
26152,665209800,75701
26153,279181500,75702
26154,1042218700,75703
26155,129637900,75704
26156,25051100,75705
26157,114605500,75706
26158,400953900,75707
26159,72424900,75708
26160,90554500,75709
26161,76580300,75750
26162,254505400,75751
26163,112150800,75752
26164,95556900,75754
26165,87894400,75755
26166,63131900,75756
26167,262177900,75757
26168,165602400,75758
26169,1223800,75759
26170,55884400,75760
26171,369954700,75762
26172,112599800,75763
26173,1191400,75764
26174,160456700,75765
26175,363677100,75766
26176,59701100,75770
26177,389539300,75771
26178,207611400,75773
26179,54332300,75778
26180,3490500,75779
26181,2244100,75780
26182,126632500,75783
26183,9146900,75784
26184,153893100,75785
26185,,75788
26186,142728900,75789
26187,59572900,75790
26188,335108400,75791
26189,59173200,75792
26190,270563000,75801
26191,282245200,75803
26192,89666700,75831
26193,,75832
26194,57821900,75833
26195,152044000,75835
26196,11293400,75838
26197,86234800,75839
26198,136497200,75840
26199,129294300,75844
26200,42147400,75845
26201,47965900,75846
26202,24338700,75847
26203,2499400,75848
26204,1051300,75849
26205,10083700,75850
26206,38984000,75851
26207,27952800,75852
26208,10997600,75853
26209,40265500,75855
26210,6210200,75856
26211,,75858
26212,47826500,75859
26213,97015400,75860
26214,35066900,75861
26215,116852700,75862
26216,495041900,75901
26217,615100800,75904
26218,75690800,75925
26219,18529000,75926
26220,6462900,75928
26221,23373600,75929
26222,20443700,75930
26223,55430400,75931
26224,34382100,75932
26225,17468900,75933
26226,,75934
26227,228550200,75935
26228,22318600,75936
26229,18817700,75937
26230,40065800,75938
26231,59859200,75939
26232,137478900,75941
26233,,75942
26234,26610500,75943
26235,24326000,75944
26236,54935400,75946
26237,73698300,75948
26238,111829500,75949
26239,225730100,75951
26240,61851000,75954
26241,116622000,75956
26242,17877500,75959
26243,20020900,75960
26244,200197500,75961
26245,,75962
26246,259663700,75964
26247,341851100,75965
26248,50931600,75966
26249,20796600,75968
26250,60414800,75969
26251,77743100,75972
26252,54249600,75973
26253,42289200,75974
26254,56300100,75975
26255,12079400,75976
26256,15737700,75977
26257,,75978
26258,130442200,75979
26259,45682700,75980
26260,785240800,76001
26261,680631600,76002
26262,428510600,76006
26263,538131400,76008
26264,332797400,76009
26265,517357400,76010
26266,257132900,76011
26267,642758400,76012
26268,662659500,76013
26269,406800600,76014
26270,287856400,76015
26271,1040737100,76016
26272,1081021200,76017
26273,497276100,76018
26274,589244300,76020
26275,958149900,76021
26276,249984700,76022
26277,110163400,76023
26278,1611844100,76028
26279,290788800,76031
26280,438427500,76033
26281,1557703900,76034
26282,57289300,76035
26283,499731300,76036
26284,700580900,76039
26285,478582000,76040
26286,4066900,76041
26287,165134400,76043
26288,94951300,76044
26289,440805000,76048
26290,686875200,76049
26291,162268700,76050
26292,1425324600,76051
26293,503096900,76052
26294,462596800,76053
26295,405812800,76054
26296,51372400,76055
26297,354835600,76058
26298,61683200,76059
26299,179487300,76060
26300,,76061
26301,1922142700,76063
26302,40279200,76064
26303,827734000,76065
26304,82648100,76066
26305,338582100,76067
26306,12530600,76070
26307,82172400,76071
26308,121924000,76073
26309,17661900,76077
26310,182199600,76078
26311,385784800,76082
26312,128832700,76084
26313,189259600,76085
26314,336510300,76086
26315,760185500,76087
26316,307906700,76088
26317,1766703600,76092
26318,38709800,76093
26319,112855600,76102
26320,174493100,76103
26321,122152000,76104
26322,152511200,76105
26323,331282500,76106
26324,714097500,76107
26325,842482600,76108
26326,813373700,76109
26327,476711100,76110
26328,253123000,76111
26329,590069000,76112
26330,307701600,76114
26331,173963600,76115
26332,873011900,76116
26333,398078900,76117
26334,310946500,76118
26335,358638400,76119
26336,236684300,76120
26337,720378200,76123
26338,611547100,76126
26339,7846800,76127
26340,,76129
26341,650839100,76131
26342,720053300,76132
26343,896794800,76133
26344,347549200,76134
26345,415349200,76135
26346,1215874200,76137
26347,446843800,76140
26348,415891700,76148
26349,47833000,76155
26350,171547600,76164
26351,124913200,76177
26352,1313045600,76179
26353,662508600,76180
26354,893104100,76182
26355,174003100,76201
26356,310572800,76205
26357,260537800,76207
26358,480274700,76208
26359,406131100,76209
26360,1051158400,76210
26361,69624100,76225
26362,838440800,76226
26363,562451100,76227
26364,24543800,76228
26365,187546500,76230
26366,68639700,76233
26367,375646900,76234
26368,9317600,76238
26369,21112800,76239
26370,490772300,76240
26371,1759757000,76244
26372,25053200,76245
26373,292779400,76247
26374,1376484600,76248
26375,171504000,76249
26376,28465100,76250
26377,16402000,76251
26378,85147400,76252
26379,5062500,76253
26380,94345000,76255
26381,131535500,76258
26382,114674600,76259
26383,7858600,76261
26384,1138118500,76262
26385,,76263
26386,33575100,76264
26387,38142400,76265
26388,317690500,76266
26389,3005500,76268
26390,41707800,76270
26391,22616500,76271
26392,98518000,76272
26393,155649400,76273
26394,198930500,76301
26395,229129900,76302
26396,98572200,76305
26397,244495400,76306
26398,465844200,76308
26399,263053800,76309
26400,411743300,76310
26401,29321800,76311
26402,32020800,76351
26403,202549300,76354
26404,11610300,76357
26405,65790000,76360
26406,3418300,76363
26407,3603100,76364
26408,104725600,76365
26409,61709200,76366
26410,178670700,76367
26411,3600500,76370
26412,22326300,76371
26413,16390800,76372
26414,3303000,76373
26415,50148200,76374
26416,14036100,76377
26417,13169100,76379
26418,84773400,76380
26419,187865900,76384
26420,4539000,76388
26421,24865900,76389
26422,401218500,76401
26423,,76402
26424,139242100,76424
26425,197152000,76426
26426,14636900,76427
26427,5749300,76429
26428,53598500,76430
26429,66895100,76431
26430,20391400,76432
26431,40997300,76433
26432,6279600,76435
26433,1650400,76436
26434,84705600,76437
26435,109211400,76442
26436,21900500,76443
26437,40252800,76444
26438,6129800,76445
26439,145998900,76446
26440,83129700,76448
26441,52845900,76449
26442,318337700,76450
26443,,76452
26444,20109800,76453
26445,16337000,76454
26446,15734600,76455
26447,73686000,76457
26448,115364300,76458
26449,2976200,76459
26450,13045400,76460
26451,82189200,76462
26452,10313400,76463
26453,8837600,76464
26454,9707200,76466
26455,228100,76469
26456,37451400,76470
26457,25918100,76471
26458,24290700,76472
26459,8653400,76474
26460,16302100,76475
26461,64343300,76476
26462,,76481
26463,16723400,76483
26464,22813800,76484
26465,29388300,76486
26466,42609800,76487
26467,2172300,76490
26468,7723800,76491
26469,250443400,76501
26470,851450400,76502
26471,295990700,76504
26472,,76508
26473,30133900,76511
26474,720894600,76513
26475,25407100,76518
26476,10812700,76519
26477,116790700,76520
26478,669667600,76522
26479,,76523
26480,56393400,76524
26481,17571200,76525
26482,81359400,76527
26483,277244800,76528
26484,51212500,76530
26485,77647300,76531
26486,37527600,76534
26487,83312800,76537
26488,18344500,76538
26489,170960000,76539
26490,181661800,76541
26491,745243900,76542
26492,394630500,76543
26493,258659500,76544
26494,545870300,76548
26495,682226800,76549
26496,203818500,76550
26497,32268800,76554
26498,20365800,76556
26499,85197700,76557
26500,78925200,76559
26501,16921600,76561
26502,,76565
26503,3286800,76566
26504,150483500,76567
26505,35072600,76569
26506,40036300,76570
26507,208859100,76571
26508,,76573
26509,299611600,76574
26510,64264300,76577
26511,34315800,76578
26512,92726700,76579
26513,,76596
26514,,76597
26515,,76598
26516,,76599
26517,24127300,76621
26518,20096000,76622
26519,1299200,76623
26520,42966900,76624
26521,33726700,76626
26522,27392600,76627
26523,620600,76628
26524,33399400,76629
26525,32766600,76630
26526,13409200,76631
26527,15717600,76632
26528,158642400,76633
26529,138034700,76634
26530,15373700,76635
26531,30534300,76636
26532,17518700,76637
26533,97424800,76638
26534,20614600,76639
26535,39429700,76640
26536,28210800,76641
26537,103036000,76642
26538,310375800,76643
26539,152147100,76645
26540,40073200,76648
26541,18264900,76649
26542,1134000,76650
26543,59341200,76651
26544,16420900,76652
26545,13323300,76653
26546,2523900,76654
26547,232126600,76655
26548,35546100,76656
26549,224001800,76657
26550,7009300,76660
26551,55243400,76661
26552,43402700,76664
26553,37591600,76665
26554,3343200,76666
26555,165426200,76667
26556,25305700,76670
26557,43735600,76671
26558,20787700,76673
26559,6458500,76676
26560,3061100,76678
26561,18595800,76679
26562,4566600,76680
26563,6991700,76681
26564,40568500,76682
26565,,76685
26566,3021400,76686
26567,28752200,76687
26568,79009100,76689
26569,16023700,76690
26570,118514200,76691
26571,178174500,76692
26572,24294000,76693
26573,9746200,76701
26574,49414700,76704
26575,398268800,76705
26576,371545800,76706
26577,142911900,76707
26578,383570400,76708
26579,419557200,76710
26580,85885000,76711
26581,616811600,76712
26582,,76798
26583,374651100,76801
26584,86744100,76802
26585,1988800,76820
26586,82108100,76821
26587,52334300,76823
26588,,76824
26589,103524200,76825
26590,4698300,76827
26591,2741300,76828
26592,,76831
26593,8665100,76832
26594,84769700,76834
26595,,76836
26596,26894900,76837
26597,,76841
26598,2255700,76842
26599,66767600,76844
26600,4780700,76845
26601,2385000,76848
26602,74103500,76849
26603,5109200,76852
26604,21056800,76853
26605,1834600,76854
26606,89638300,76856
26607,40830900,76857
26608,6538400,76858
26609,29460200,76859
26610,47114400,76861
26611,5005600,76862
26612,12626000,76864
26613,2827000,76865
26614,11790300,76866
26615,,76869
26616,2563000,76870
26617,12269300,76871
26618,12800900,76872
26619,1065300,76873
26620,,76874
26621,10937200,76875
26622,51187400,76877
26623,24758700,76878
26624,5522000,76882
26625,5049800,76884
26626,,76885
26627,2440500,76887
26628,847200,76888
26629,21401200,76890
26630,509022100,76901
26631,405617200,76903
26632,758933100,76904
26633,214341900,76905
26634,,76908
26635,2941600,76930
26636,77160100,76932
26637,23503200,76933
26638,22458200,76934
26639,36936500,76935
26640,63771700,76936
26641,,76937
26642,3050300,76939
26643,,76940
26644,33688500,76941
26645,63920100,76943
26646,29134900,76945
26647,,76949
26648,80884100,76950
26649,24430200,76951
26650,,76953
26651,,76955
26652,,76957
26653,12223800,76958
26654,112486800,77002
26655,144785800,77003
26656,512865100,77004
26657,2006621600,77005
26658,536328100,77006
26659,1141827400,77007
26660,961208200,77008
26661,653266000,77009
26662,60744700,77010
26663,163795100,77011
26664,201217800,77012
26665,202456400,77013
26666,391825100,77014
26667,736667200,77015
26668,269216500,77016
26669,382645700,77017
26670,655125200,77018
26671,1147641900,77019
26672,252319400,77020
26673,307888500,77021
26674,279142700,77022
26675,319099400,77023
26676,2413726600,77024
26677,953623400,77025
26678,180172300,77026
26679,667412200,77027
26680,161454300,77028
26681,165284200,77029
26682,396194600,77030
26683,227117300,77031
26684,99734300,77032
26685,257548600,77033
26686,456582900,77034
26687,532825600,77035
26688,627129900,77036
26689,193333200,77037
26690,270579300,77038
26691,267785700,77039
26692,896005500,77040
26693,963883900,77041
26694,800821600,77042
26695,435997400,77043
26696,734445200,77044
26697,382538400,77045
26698,36888000,77046
26699,375526000,77047
26700,207705800,77048
26701,413725600,77049
26702,60970200,77050
26703,124024300,77051
26704,382472300,77053
26705,291913200,77054
26706,871125500,77055
26707,924065800,77056
26708,987145200,77057
26709,259973800,77058
26710,977511400,77059
26711,342719300,77060
26712,283208100,77061
26713,800982400,77062
26714,646115000,77063
26715,913830200,77064
26716,784999600,77065
26717,583361800,77066
26718,347511200,77067
26719,303710900,77068
26720,588768700,77069
26721,1129664700,77070
26722,443331300,77071
26723,601794100,77072
26724,564815900,77073
26725,389004900,77074
26726,553938000,77075
26727,306048500,77076
26728,1469842200,77077
26729,162334100,77078
26730,1264648400,77079
26731,562038300,77080
26732,370327600,77081
26733,975094300,77082
26734,1141709500,77083
26735,1894072700,77084
26736,220277200,77085
26737,321320500,77086
26738,392154500,77087
26739,669497900,77088
26740,950203400,77089
26741,486510800,77090
26742,271220000,77091
26743,407207700,77092
26744,378598100,77093
26745,502835400,77094
26746,2026962900,77095
26747,1062440700,77096
26748,421992800,77098
26749,540900100,77099
26750,,77201
26751,314406700,77301
26752,395712800,77302
26753,251957200,77303
26754,540029500,77304
26755,169846700,77306
26756,438562800,77316
26757,378919700,77318
26758,435011500,77320
26759,,77326
26760,323326800,77327
26761,242996600,77328
26762,157286100,77331
26763,,77334
26764,29642800,77335
26765,307643200,77336
26766,551988300,77338
26767,1104964300,77339
26768,307026100,77340
26769,,77342
26770,1397478400,77345
26771,1572395400,77346
26772,3111000,77350
26773,507754300,77351
26774,904944000,77354
26775,643311700,77355
26776,885333700,77356
26777,345058700,77357
26778,124613500,77358
26779,19132000,77359
26780,70354900,77360
26781,93676800,77362
26782,52128000,77363
26783,39693600,77364
26784,502827700,77365
26785,3929200,77367
26786,7563100,77368
26787,11034900,77369
26788,132913200,77371
26789,174971500,77372
26790,1166288800,77373
26791,10973600,77374
26792,890150100,77375
26793,2255900,77376
26794,938845800,77377
26795,282582700,77378
26796,2655599100,77379
26797,748081000,77380
26798,1668538600,77381
26799,1742085000,77382
26800,416545700,77384
26801,525666300,77385
26802,1191678400,77386
26803,1140686000,77388
26804,839197200,77389
26805,866684200,77396
26806,1199032000,77401
26807,1394453500,77406
26808,814052700,77407
26809,1531200,77412
26810,440870700,77414
26811,,77415
26812,35876800,77417
26813,197313900,77418
26814,19853700,77419
26815,23776400,77420
26816,233473700,77422
26817,127424300,77423
26818,38385400,77426
26819,,77428
26820,2540884000,77429
26821,47149200,77430
26822,,77432
26823,1557701300,77433
26824,52724500,77434
26825,81377800,77435
26826,,77436
26827,266869600,77437
26828,,77440
26829,295018800,77441
26830,20090100,77442
26831,,77443
26832,28063600,77444
26833,214692200,77445
26834,19478500,77446
26835,267631100,77447
26836,,77448
26837,1798847400,77449
26838,2507692700,77450
26839,592500,77451
26840,6112800,77453
26841,5007400,77454
26842,38660500,77455
26843,15680900,77456
26844,10250100,77457
26845,6634600,77458
26846,2159837000,77459
26847,2639400,77460
26848,223311500,77461
26849,2433700,77464
26850,123206400,77465
26851,11240900,77466
26852,,77467
26853,,77468
26854,790597300,77469
26855,2014300,77470
26856,510212900,77471
26857,1196100,77473
26858,266087300,77474
26859,10256900,77475
26860,2569200,77476
26861,647705400,77477
26862,898790200,77478
26863,3394691200,77479
26864,154477200,77480
26865,,77481
26866,34966700,77482
26867,13626000,77483
26868,224780400,77484
26869,96246000,77485
26870,154855200,77486
26871,199598200,77488
26872,637547200,77489
26873,540502400,77493
26874,2968808800,77494
26875,1231314100,77498
26876,436448600,77502
26877,309992900,77503
26878,356764000,77504
26879,593700300,77505
26880,335431700,77506
26881,,77507
26882,321835300,77510
26883,907239400,77511
26884,85893800,77514
26885,571324200,77515
26886,149941400,77517
26887,119294600,77518
26888,26850300,77519
26889,525938700,77520
26890,974651000,77521
26891,569171800,77523
26892,410896000,77530
26893,238412700,77531
26894,598288400,77532
26895,12958800,77533
26896,78920000,77534
26897,505089200,77535
26898,869474700,77536
26899,25984600,77538
26900,876439300,77539
26901,255537500,77541
26902,426356800,77545
26903,1708553200,77546
26904,100214200,77547
26905,280901000,77550
26906,332565100,77551
26907,276406800,77554
26908,13501100,77560
26909,1494000,77561
26910,195013300,77562
26911,179683800,77563
26912,37432800,77564
26913,185531900,77565
26914,733200800,77566
26915,217729900,77568
26916,790620700,77571
26917,2332430800,77573
26918,259580600,77575
26919,22591300,77577
26920,408282200,77578
26921,13842400,77580
26922,1181373700,77581
26923,488792200,77583
26924,2531295500,77584
26925,18225700,77585
26926,716295100,77586
26927,184597700,77587
26928,510747700,77590
26929,234671200,77591
26930,23810300,77597
26931,295592200,77598
26932,165027700,77611
26933,167217900,77612
26934,25825600,77613
26935,33857400,77614
26936,14114900,77615
26937,24119800,77616
26938,1607600,77617
26939,285069400,77619
26940,41421700,77622
26941,10993700,77623
26942,22563800,77624
26943,159809400,77625
26944,495572700,77627
26945,13807900,77629
26946,475108100,77630
26947,554475400,77632
26948,215935300,77640
26949,455620800,77642
26950,29054400,77650
26951,307909200,77651
26952,5794900,77655
26953,335723400,77656
26954,504797500,77657
26955,121179700,77659
26956,18376200,77660
26957,17520500,77661
26958,472844800,77662
26959,23613700,77663
26960,54292800,77664
26961,115499200,77665
26962,155605100,77701
26963,51695600,77702
26964,148956400,77703
26965,374552900,77705
26966,784517900,77706
26967,331752900,77707
26968,170583800,77708
26969,296443000,77713
26970,107869400,77801
26971,521991600,77802
26972,308606600,77803
26973,153679100,77807
26974,265358200,77808
26975,71007200,77830
26976,48517700,77831
26977,477213700,77833
26978,48333000,77835
26979,205130600,77836
26980,17344700,77837
26981,285842900,77840
26982,1443224600,77845
26983,22349000,77853
26984,,77855
26985,100010300,77856
26986,20839800,77857
26987,100751500,77859
26988,69910300,77861
26989,91190900,77864
26990,59098400,77865
26991,1538700,77867
26992,186081900,77868
26993,71100700,77871
26994,31725400,77872
26995,33012000,77873
26996,,77876
26997,2973800,77878
26998,75540400,77879
26999,32576900,77880
27000,563159900,77901
27001,664543600,77904
27002,353569700,77905
27003,3381500,77950
27004,29910800,77951
27005,191142000,77954
27006,142478400,77957
27007,,77960
27008,,77961
27009,74817500,77962
27010,138397800,77963
27011,174100500,77964
27012,64634000,77968
27013,2428300,77969
27014,5509100,77970
27015,18039500,77971
27016,,77973
27017,10239600,77974
27018,37739700,77975
27019,5281200,77976
27020,8362200,77977
27021,11088000,77978
27022,311742800,77979
27023,26959900,77982
27024,52298600,77983
27025,87654400,77984
27026,2615200,77987
27027,7330800,77988
27028,10538800,77990
27029,6656500,77991
27030,,77993
27031,8281100,77994
27032,162549100,77995
27033,,78001
27034,132105800,78002
27035,148514300,78003
27036,52656900,78004
27037,5609000,78005
27038,907222900,78006
27039,,78007
27040,6390700,78008
27041,191103500,78009
27042,54219900,78010
27043,34437200,78011
27044,4014600,78012
27045,109571000,78013
27046,53906900,78014
27047,469569100,78015
27048,174058000,78016
27049,39926500,78017
27050,13526100,78019
27051,,78021
27052,73208000,78022
27053,899749700,78023
27054,38317600,78024
27055,87966700,78025
27056,126348300,78026
27057,16149000,78027
27058,769457500,78028
27059,,78029
27060,30922800,78039
27061,304628200,78040
27062,636651400,78041
27063,447486300,78043
27064,609700,78044
27065,1080995400,78045
27066,564259600,78046
27067,13575300,78050
27068,135216900,78052
27069,37235600,78055
27070,75547700,78056
27071,15516800,78057
27072,21287200,78058
27073,92659500,78059
27074,,78060
27075,145417900,78061
27076,192950700,78063
27077,249676000,78064
27078,173422600,78065
27079,16008100,78066
27080,3909500,78067
27081,69000900,78069
27082,514145800,78070
27083,60858400,78071
27084,8262600,78072
27085,84645100,78073
27086,5332700,78075
27087,190542000,78076
27088,202106100,78101
27089,305622800,78102
27090,1689600,78104
27091,2223400,78107
27092,785077800,78108
27093,680639800,78109
27094,92048000,78112
27095,65457100,78113
27096,430941200,78114
27097,9038700,78116
27098,21715100,78117
27099,59892300,78118
27100,93741100,78119
27101,298844900,78121
27102,2787300,78122
27103,60059400,78123
27104,113524100,78124
27105,2135300,78125
27106,1133385100,78130
27107,705510400,78132
27108,407584400,78133
27109,44259300,78140
27110,14847300,78141
27111,4191900,78142
27112,1612600,78143
27113,,78144
27114,752000,78145
27115,16431500,78146
27116,37165500,78147
27117,396255500,78148
27118,,78150
27119,25933400,78151
27120,75901300,78152
27121,780670400,78154
27122,849483500,78155
27123,10225500,78159
27124,103872200,78160
27125,14213600,78161
27126,4593800,78162
27127,380009100,78163
27128,80748600,78164
27129,493010400,78201
27130,101638400,78202
27131,40668300,78203
27132,110269000,78204
27133,4062500,78205
27134,345253500,78207
27135,25743900,78208
27136,1382917600,78209
27137,390119900,78210
27138,320536300,78211
27139,508297500,78212
27140,621146000,78213
27141,227969700,78214
27142,6738600,78215
27143,707277100,78216
27144,513564000,78217
27145,468212800,78218
27146,183868000,78219
27147,169675900,78220
27148,414662200,78221
27149,300774900,78222
27150,589678700,78223
27151,213507600,78224
27152,147776900,78225
27153,50933300,78226
27154,485629300,78227
27155,625125600,78228
27156,331049300,78229
27157,958018400,78230
27158,283270600,78231
27159,1056553600,78232
27160,754664900,78233
27161,64360100,78234
27162,9332300,78235
27163,18765100,78236
27164,334457200,78237
27165,355748200,78238
27166,496846300,78239
27167,889584100,78240
27168,308441200,78242
27169,,78243
27170,467216600,78244
27171,906119800,78245
27172,1077068000,78247
27173,639669400,78248
27174,1052028900,78249
27175,1103376200,78250
27176,975053300,78251
27177,61596000,78252
27178,811757400,78253
27179,1041246600,78254
27180,511667300,78255
27181,247579400,78256
27182,287186900,78257
27183,1681893500,78258
27184,724984400,78259
27185,882528600,78260
27186,522618700,78261
27187,102309000,78263
27188,150592700,78264
27189,264230600,78266
27190,17312400,78330
27191,458741700,78332
27192,,78335
27193,219299800,78336
27194,,78338
27195,6670400,78339
27196,8208200,78340
27197,39162900,78341
27198,8252700,78342
27199,69315100,78343
27200,13292000,78344
27201,6421000,78349
27202,7251300,78351
27203,2481800,78352
27204,2180000,78353
27205,76310100,78355
27206,55038100,78357
27207,6476700,78358
27208,23166700,78359
27209,79306000,78361
27210,168282800,78362
27211,417445200,78363
27212,129719800,78368
27213,6525800,78369
27214,75313500,78370
27215,4161800,78371
27216,96661700,78372
27217,92846000,78373
27218,382300400,78374
27219,40736000,78375
27220,10083600,78376
27221,67579300,78377
27222,32579000,78379
27223,334068100,78380
27224,421132600,78382
27225,101761400,78383
27226,66644200,78384
27227,5316500,78385
27228,158767800,78387
27229,24327100,78389
27230,89312600,78390
27231,2601400,78391
27232,47089900,78393
27233,27586800,78401
27234,18304900,78402
27235,258302200,78404
27236,120224200,78405
27237,12561200,78406
27238,23865700,78407
27239,123744700,78408
27240,40179300,78409
27241,573615100,78410
27242,467994300,78411
27243,616137700,78412
27244,869326100,78413
27245,883940200,78414
27246,524268700,78415
27247,177180000,78416
27248,56278900,78417
27249,619672300,78418
27250,8297200,78419
27251,752870100,78501
27252,355118800,78503
27253,1045227600,78504
27254,369298800,78516
27255,672984500,78520
27256,824719400,78521
27257,633644600,78526
27258,4829300,78535
27259,7602700,78536
27260,325690700,78537
27261,98904500,78538
27262,577277800,78539
27263,443079100,78541
27264,614962600,78542
27265,75871500,78543
27266,798900,78545
27267,7042400,78548
27268,2767800,78549
27269,659472900,78550
27270,591467400,78552
27271,133242600,78557
27272,6110300,78558
27273,160709300,78559
27274,48805400,78560
27275,2389200,78561
27276,15143600,78562
27277,2406800,78563
27278,,78564
27279,346700,78565
27280,184520300,78566
27281,4094800,78567
27282,37863800,78569
27283,251621600,78570
27284,1002461500,78572
27285,396068000,78573
27286,630559400,78574
27287,155215000,78575
27288,91462600,78576
27289,773624000,78577
27290,162240900,78578
27291,31579800,78579
27292,125728300,78580
27293,399032600,78582
27294,84640300,78583
27295,151068800,78584
27296,3442400,78585
27297,578965500,78586
27298,1794000,78588
27299,403692400,78589
27300,2367700,78590
27301,2966100,78591
27302,7334500,78592
27303,52295600,78593
27304,8289100,78594
27305,48055800,78595
27306,726445700,78596
27307,95035300,78597
27308,1063700,78598
27309,464429900,78602
27310,101958500,78605
27311,112341600,78606
27312,,78607
27313,6103200,78608
27314,35816400,78609
27315,625853700,78610
27316,259184800,78611
27317,248797600,78612
27318,1929240900,78613
27319,13467600,78614
27320,23563400,78615
27321,93186800,78616
27322,249024600,78617
27323,9009300,78618
27324,111371800,78619
27325,507542300,78620
27326,417953000,78621
27327,3510800,78622
27328,21610000,78623
27329,525733700,78624
27330,458292200,78626
27331,761481500,78628
27332,183603900,78629
27333,64265200,78631
27334,9946800,78632
27335,683653400,78633
27336,550747700,78634
27337,,78635
27338,79777200,78636
27339,43563300,78638
27340,101154400,78639
27341,761721100,78640
27342,1204837500,78641
27343,237478100,78642
27344,112527400,78643
27345,244962500,78644
27346,364802500,78645
27347,129729300,78648
27348,32771100,78650
27349,155403000,78652
27350,294367900,78653
27351,331658900,78654
27352,69478200,78655
27353,18344600,78656
27354,251385600,78657
27355,75363600,78659
27356,1747951000,78660
27357,2842500,78661
27358,65681300,78662
27359,19256000,78663
27360,1088043700,78664
27361,969759100,78665
27362,734875300,78666
27363,345987600,78669
27364,2739400,78670
27365,8524400,78671
27366,16450300,78672
27367,10411500,78675
27368,341721500,78676
27369,3852800,78677
27370,1539369700,78681
27371,214700600,78701
27372,215036100,78702
27373,909715800,78703
27374,708831000,78704
27375,73982500,78705
27376,,78712
27377,757253100,78717
27378,29009900,78719
27379,115392500,78721
27380,115132100,78722
27381,430629200,78723
27382,211536600,78724
27383,104718100,78725
27384,408081100,78726
27385,585854300,78727
27386,344539200,78728
27387,580541100,78729
27388,519250900,78730
27389,975006900,78731
27390,714272700,78732
27391,557714000,78733
27392,687424400,78734
27393,649902700,78735
27394,204682000,78736
27395,567308300,78737
27396,594190200,78738
27397,775572800,78739
27398,317359300,78741
27399,7474400,78742
27400,476342100,78744
27401,915626800,78745
27402,1781250200,78746
27403,304832800,78747
27404,881340100,78748
27405,988437600,78749
27406,907146600,78750
27407,187011300,78751
27408,173076900,78752
27409,563527000,78753
27410,291966000,78754
27411,197824800,78756
27412,491363800,78757
27413,567201000,78758
27414,1250797200,78759
27415,295360900,78801
27416,7605500,78802
27417,15246100,78827
27418,4552100,78828
27419,7609800,78829
27420,8031600,78830
27421,39350500,78832
27422,13535700,78833
27423,101749800,78834
27424,,78836
27425,1644100,78837
27426,5642100,78838
27427,79205500,78839
27428,679723700,78840
27429,,78843
27430,30670000,78850
27431,,78851
27432,599521100,78852
27433,8088400,78860
27434,183983100,78861
27435,14291600,78870
27436,,78871
27437,32417900,78872
27438,20662200,78873
27439,17962700,78877
27440,5322400,78879
27441,29486100,78880
27442,28085300,78881
27443,4576800,78883
27444,16415200,78884
27445,3867800,78885
27446,14407400,78886
27447,4814200,78931
27448,8945700,78932
27449,36766000,78933
27450,138310800,78934
27451,26010700,78935
27452,9802700,78938
27453,65681900,78940
27454,49318600,78941
27455,139307100,78942
27456,4432000,78943
27457,12190100,78944
27458,231786800,78945
27459,17648200,78946
27460,116151700,78947
27461,17367100,78948
27462,7428500,78949
27463,62596500,78950
27464,,78951
27465,12948200,78953
27466,25260000,78954
27467,90557000,78956
27468,150878000,78957
27469,28605200,78959
27470,107001400,78962
27471,23344600,78963
27472,10669500,79001
27473,6969100,79003
27474,38718500,79005
27475,215826100,79007
27476,24433600,79009
27477,12890600,79010
27478,11909300,79011
27479,27934100,79012
27480,29838200,79013
27481,95447100,79014
27482,447188400,79015
27483,,79016
27484,9316800,79018
27485,35430800,79019
27486,1996500,79021
27487,186785300,79022
27488,5183400,79024
27489,,79025
27490,74435100,79027
27491,262106100,79029
27492,22267000,79031
27493,2635600,79032
27494,,79033
27495,17722200,79034
27496,65654000,79035
27497,95047700,79036
27498,19609800,79039
27499,35763000,79040
27500,50090600,79041
27501,25435600,79042
27502,25033700,79043
27503,9459500,79044
27504,274196100,79045
27505,6758500,79046
27506,,79051
27507,20396700,79052
27508,2910700,79053
27509,5518800,79054
27510,2554300,79056
27511,18904100,79057
27512,,79058
27513,25414900,79059
27514,16069600,79061
27515,5829900,79062
27516,14758500,79063
27517,32920500,79064
27518,364066800,79065
27519,62799500,79068
27520,205735500,79070
27521,385497500,79072
27522,6097800,79078
27523,51454100,79079
27524,9747300,79080
27525,75767500,79081
27526,7440900,79082
27527,44897400,79083
27528,38769500,79084
27529,,79085
27530,50520500,79086
27531,11973900,79087
27532,72885500,79088
27533,3444200,79091
27534,23879600,79092
27535,,79093
27536,3259800,79094
27537,45612100,79095
27538,49337100,79096
27539,31093900,79097
27540,10456900,79098
27541,21848500,79101
27542,123247700,79102
27543,156563600,79103
27544,60421500,79104
27545,,79105
27546,432059500,79106
27547,322057700,79107
27548,289166000,79108
27549,967819200,79109
27550,307294800,79110
27551,18181100,79111
27552,436674900,79118
27553,442065600,79119
